"No.","Time","Source","Destination","Protocol","Length","Info"
"167867","48580.970599","243.130.145.15","131.243.2.12","FTP","76","Request: USER ftp"
"167886","48583.204885","116.177.87.124","131.243.1.10","TCP","74","1587  >  21 [SYN] Seq=1667442522 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=128882135 TSecr=0 WS=1"
"167887","48583.205379","131.243.1.10","116.177.87.124","TCP","58","21  >  1587 [SYN, ACK] Seq=997065275 Ack=1667442523 Win=17520 Len=0 MSS=1460"
"168038","48933.853163","215.82.236.16","131.243.1.10","TCP","74","62161  >  21 [SYN] Seq=3543236760 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3068297 TSecr=0 WS=1"
"168039","48933.853689","131.243.1.10","215.82.236.16","TCP","58","21  >  62161 [SYN, ACK] Seq=3862504272 Ack=3543236761 Win=17520 Len=0 MSS=1460"
"168108","48986.329585","87.47.213.33","131.243.1.10","TCP","62","4169  >  21 [SYN] Seq=3038783469 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"168170","49002.623354","87.47.213.33","131.243.1.10","TCP","62","4171  >  21 [SYN] Seq=3042602904 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"168206","49010.653585","4.49.32.139","131.243.1.10","TCP","62","1189  >  21 [SYN] Seq=3315761291 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"168207","49010.654024","131.243.1.10","4.49.32.139","TCP","58","21  >  1189 [SYN, ACK] Seq=3693966424 Ack=3315761292 Win=17520 Len=0 MSS=1460"
"168220","49015.807501","131.243.1.10","4.49.32.139","FTP","60","Response: 220-"
"168267","49041.826220","4.49.32.139","131.243.1.10","FTP","70","Request: USER anonymous"
"168282","49155.037598","231.148.154.225","131.243.1.10","TCP","74","1025  >  21 [SYN] Seq=1266750612 Win=5840 Len=0 MSS=1460 TSval=357483 TSecr=0 WS=1"
"168283","49155.038023","131.243.1.10","231.148.154.225","TCP","58","21  >  1025 [SYN, ACK] Seq=771571067 Ack=1266750613 Win=17520 Len=0 MSS=1460"
"168285","49155.291485","131.243.1.10","231.148.154.225","FTP","60","Response: 220-"
"168315","49158.580071","231.148.154.225","131.243.1.10","FTP","70","Request: USER anonymous"
"168377","49280.492407","60.7.54.210","131.243.1.10","TCP","74","2445  >  21 [SYN] Seq=1661852251 Win=65535 Len=0 MSS=1460 WS=1 TSval=23356317 TSecr=0"
"168378","49280.493015","131.243.1.10","60.7.54.210","TCP","58","21  >  2445 [SYN, ACK] Seq=1735868907 Ack=1661852252 Win=17520 Len=0 MSS=1460"
"168380","49280.574303","131.243.1.10","60.7.54.210","FTP","60","Response: 220-"
"168410","49280.723373","60.7.54.210","131.243.1.10","FTP","70","Request: USER anonymous"
"168440","49285.142878","97.0.158.29","131.243.1.10","TCP","74","51513  >  21 [SYN] Seq=2417009718 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=438185922 TSecr=0 WS=1"
"168441","49285.143340","131.243.1.10","97.0.158.29","TCP","58","21  >  51513 [SYN, ACK] Seq=1624212453 Ack=2417009719 Win=17520 Len=0 MSS=1460"
"168501","49297.967417","88.50.147.40","242.70.74.100","TCP","62","3325  >  21 [SYN] Seq=1563179365 Win=64512 Len=0 MSS=1360 SACK_PERM=1"
"168502","49297.968533","242.70.74.100","88.50.147.40","TCP","58","21  >  3325 [SYN, ACK] Seq=2991261023 Ack=1563179366 Win=9520 Len=0 MSS=1360"
"168504","49298.407098","242.70.74.100","88.50.147.40","FTP","98","Response: 220 <domain> FTP server (SunOS 5.6) ready."
"168505","49298.590133","88.50.147.40","242.70.74.100","FTP","70","Request: USER anonymous"
"168529","49311.595030","88.50.147.40","242.70.74.100","TCP","62","3327  >  21 [SYN] Seq=1566686926 Win=64512 Len=0 MSS=1360 SACK_PERM=1"
"168556","49347.349339","60.7.54.210","131.243.1.10","TCP","58","1786  >  21 [SYN] Seq=560625799 Win=65535 Len=0 MSS=1460"
"168557","49347.349772","131.243.1.10","60.7.54.210","TCP","58","21  >  1786 [SYN, ACK] Seq=4171126624 Ack=560625800 Win=17520 Len=0 MSS=1460"
"168627","49373.925015","210.227.143.216","128.3.12.44","TCP","62","58130  >  21 [SYN] Seq=1438172595 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"168628","49373.925821","128.3.12.44","210.227.143.216","TCP","54","21  >  58130 [SYN, ACK] Seq=877632000 Ack=1438172596 Win=4096 Len=0"
"168630","49374.539121","128.3.12.44","210.227.143.216","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"168631","49375.437832","210.227.143.216","128.3.12.44","FTP","70","Request: USER anonymous"
"168649","49417.216892","129.232.157.26","131.243.1.10","TCP","74","33695  >  21 [SYN] Seq=2541224215 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=428006 TSecr=0 WS=1"
"168650","49417.217468","131.243.1.10","129.232.157.26","TCP","58","21  >  33695 [SYN, ACK] Seq=2422498116 Ack=2541224216 Win=17520 Len=0 MSS=1460"
"168652","49417.386108","131.243.1.10","129.232.157.26","FTP","60","Response: 220-"
"168682","49417.687550","129.232.157.26","131.243.1.10","FTP","70","Request: USER anonymous"
"168706","49418.958535","121.77.46.153","131.243.1.10","TCP","58","4922  >  21 [SYN] Seq=1239743269 Win=16384 Len=0 MSS=1460"
"168707","49418.959025","131.243.1.10","121.77.46.153","TCP","58","21  >  4922 [SYN, ACK] Seq=2377715863 Ack=1239743270 Win=17520 Len=0 MSS=1460"
"168710","49419.151968","131.243.1.10","121.77.46.153","FTP","60","Response: 220-"
"168743","49419.356651","121.77.46.153","131.243.1.10","FTP","70","Request: USER anonymous"
"168867","49479.800332","92.222.78.98","128.3.12.44","TCP","74","6802  >  21 [SYN] Seq=2609659648 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=21446980 TSecr=0 WS=1"
"168868","49479.801136","128.3.12.44","92.222.78.98","TCP","54","21  >  6802 [SYN, ACK] Seq=891456000 Ack=2609659649 Win=4096 Len=0"
"168943","49497.707146","92.222.78.98","131.243.1.10","TCP","74","7056  >  21 [SYN] Seq=2619050181 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=21448770 TSecr=0 WS=1"
"168944","49497.707690","131.243.1.10","92.222.78.98","TCP","58","21  >  7056 [SYN, ACK] Seq=1788343565 Ack=2619050182 Win=17520 Len=0 MSS=1460"
"169012","49549.515206","210.227.143.216","128.3.12.44","TCP","62","58144  >  21 [SYN] Seq=1482388158 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"169021","49558.183445","210.227.143.216","128.3.12.44","TCP","62","58145  >  21 [SYN] Seq=1484669477 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"169029","49564.930151","113.170.127.199","131.243.1.10","TCP","62","2010  >  21 [SYN] Seq=1357604363 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"169030","49564.930702","131.243.1.10","113.170.127.199","TCP","58","21  >  2010 [SYN, ACK] Seq=3133053848 Ack=1357604364 Win=17520 Len=0 MSS=1460"
"169264","49576.752440","45.6.57.105","131.243.1.10","TCP","62","2927  >  21 [SYN] Seq=2847113615 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"169265","49576.752888","131.243.1.10","45.6.57.105","TCP","58","21  >  2927 [SYN, ACK] Seq=3127095568 Ack=2847113616 Win=17520 Len=0 MSS=1460"
"169269","49576.867478","131.243.1.10","45.6.57.105","FTP","60","Response: 220-"
"169303","49577.021437","45.6.57.105","131.243.1.10","FTP","70","Request: USER anonymous"
"169541","49588.900963","210.227.143.216","128.3.12.44","TCP","62","58149  >  21 [SYN] Seq=1492374044 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"170101","49667.734179","210.227.143.216","128.3.12.44","TCP","62","58157  >  21 [SYN] Seq=1512452793 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"170122","49784.850905","36.26.165.92","131.243.1.10","TCP","74","32852  >  21 [SYN] Seq=2799250018 Win=5840 Len=0 MSS=1460 TSval=216827 TSecr=0 WS=1"
"170123","49784.851612","131.243.1.10","36.26.165.92","TCP","58","21  >  32852 [SYN, ACK] Seq=3517985121 Ack=2799250019 Win=17520 Len=0 MSS=1460"
"170125","49785.184004","131.243.1.10","36.26.165.92","FTP","60","Response: 220-"
"170155","49786.735755","36.26.165.92","131.243.1.10","FTP","70","Request: USER anonymous"
"170201","49822.525328","28.127.34.194","131.243.1.10","TCP","74","33196  >  21 [SYN] Seq=3164207395 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=16476113 TSecr=0 WS=1"
"170262","49843.935786","133.222.62.154","131.243.1.10","TCP","62","3282  >  21 [SYN] Seq=3728386020 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"170263","49843.936374","131.243.1.10","133.222.62.154","TCP","58","21  >  3282 [SYN, ACK] Seq=1861452102 Ack=3728386021 Win=17520 Len=0 MSS=1460"
"170265","49844.170382","131.243.1.10","133.222.62.154","FTP","60","Response: 220-"
"170295","49844.610556","133.222.62.154","131.243.1.10","FTP","70","Request: USER anonymous"
"170316","49848.077445","209.250.151.160","131.243.1.10","TCP","62","3210  >  21 [SYN] Seq=2884218880 Win=16384 Len=0 MSS=1460"
"170317","49848.078030","131.243.1.10","209.250.151.160","TCP","58","21  >  3210 [SYN, ACK] Seq=2122292708 Ack=2884218881 Win=17520 Len=0 MSS=1460"
"170322","49848.296455","131.243.1.10","209.250.151.160","FTP","60","Response: 220-"
"170353","49848.574457","209.250.151.160","131.243.1.10","FTP","70","Request: USER anonymous"
"170362","49848.988439","209.250.151.160","131.243.1.10","TCP","62","3212  >  21 [SYN] Seq=2884502314 Win=16384 Len=0 MSS=1460"
"170434","50035.176526","84.68.192.198","131.243.1.10","TCP","74","1925  >  21 [SYN] Seq=1612160426 Win=57344 Len=0 MSS=1380 WS=1 TSval=1163517141 TSecr=0"
"170435","50035.177144","131.243.1.10","84.68.192.198","TCP","58","21  >  1925 [SYN, ACK] Seq=1821879937 Ack=1612160427 Win=16560 Len=0 MSS=1460"
"170502","50045.678186","211.57.73.255","131.243.2.12","TCP","62","1774  >  21 [SYN] Seq=134083899 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"170503","50045.678423","131.243.2.12","211.57.73.255","TCP","62","21  >  1774 [SYN, ACK] Seq=3690130468 Ack=134083900 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"170656","50145.063892","126.127.88.175","131.243.1.10","TCP","74","65338  >  21 [SYN] Seq=1529763233 Win=16384 Len=0 MSS=1452 WS=1 TSval=0 TSecr=0"
"170657","50145.064522","131.243.1.10","126.127.88.175","TCP","58","21  >  65338 [SYN, ACK] Seq=1210169277 Ack=1529763234 Win=17424 Len=0 MSS=1460"
"170661","50145.299894","131.243.1.10","126.127.88.175","FTP","60","Response: 220-"
"170695","50148.983598","126.127.88.175","131.243.1.10","FTP","70","Request: USER anonymous"
"170991","50317.950018","3.99.18.179","131.243.1.10","TCP","74","63604  >  21 [SYN] Seq=2649102461 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=426543 TSecr=0 WS=1"
"171096","50342.493701","44.252.62.72","131.243.1.10","TCP","62","1089  >  21 [SYN] Seq=2072161 Win=8192 Len=0 MSS=1412 SACK_PERM=1"
"171097","50342.494338","131.243.1.10","44.252.62.72","TCP","58","21  >  1089 [SYN, ACK] Seq=59199010 Ack=2072162 Win=16944 Len=0 MSS=1460"
"171099","50342.640789","131.243.1.10","44.252.62.72","FTP","60","Response: 220-"
"171129","50342.794101","44.252.62.72","131.243.1.10","FTP","70","Request: USER anonymous"
"171354","50437.993106","230.254.210.117","131.243.1.10","TCP","62","21047  >  21 [SYN] Seq=1379272555 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"171355","50437.993573","131.243.1.10","230.254.210.117","TCP","58","21  >  21047 [SYN, ACK] Seq=2287010931 Ack=1379272556 Win=17520 Len=0 MSS=1460"
"171359","50438.679439","131.243.1.10","230.254.210.117","FTP","60","Response: 220-"
"171390","50439.378279","230.254.210.117","131.243.1.10","FTP","70","Request: USER anonymous"
"171443","50457.323557","230.254.210.117","131.243.1.10","TCP","62","21049  >  21 [SYN] Seq=1384213492 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"171535","50481.328805","230.254.210.117","131.243.1.10","TCP","62","21051  >  21 [SYN] Seq=1390299943 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"171663","50529.095243","190.241.198.22","131.243.1.10","TCP","74","2299  >  21 [SYN] Seq=3807260647 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=12129220 TSecr=0 WS=1"
"171746","50536.538775","190.241.198.22","131.243.1.10","TCP","74","2301  >  21 [SYN] Seq=3808928360 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=12129965 TSecr=0 WS=1"
"171747","50536.539211","131.243.1.10","190.241.198.22","TCP","58","21  >  2301 [SYN, ACK] Seq=2894968741 Ack=3808928361 Win=17520 Len=0 MSS=1460"
"171891","50650.989265","215.82.236.16","131.243.1.10","TCP","74","62408  >  21 [SYN] Seq=1058100978 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3239990 TSecr=0 WS=1"
"171965","50692.202256","215.82.236.16","131.243.1.10","TCP","74","62444  >  21 [SYN] Seq=1104562348 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3244111 TSecr=0 WS=1"
"172041","50736.581112","73.231.82.55","131.243.1.10","TCP","58","56534  >  21 [SYN] Seq=223709650 Win=8760 Len=0 MSS=1460"
"172042","50736.581742","131.243.1.10","73.231.82.55","TCP","58","21  >  56534 [SYN, ACK] Seq=2936602167 Ack=223709651 Win=17520 Len=0 MSS=1460"
"172110","50790.779537","129.95.100.98","128.3.12.44","TCP","78","44903  >  21 [SYN] Seq=2352517885 Win=16384 Len=0 MSS=1380 SACK_PERM=1 TSval=986299195 TSecr=0"
"172111","50790.780359","128.3.12.44","129.95.100.98","TCP","54","21  >  44903 [SYN, ACK] Seq=1062592000 Ack=2352517886 Win=4096 Len=0"
"172113","50790.986531","128.3.12.44","129.95.100.98","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"172114","50791.095737","129.95.100.98","128.3.12.44","FTP","70","Request: USER anonymous"
"172135","50956.002806","65.132.187.201","131.243.1.10","TCP","74","11894  >  21 [SYN] Seq=4219831875 Win=5840 Len=0 MSS=1420 SACK_PERM=1 TSval=13364122 TSecr=0 WS=1"
"172136","50956.003295","131.243.1.10","65.132.187.201","TCP","58","21  >  11894 [SYN, ACK] Seq=3838658380 Ack=4219831876 Win=17040 Len=0 MSS=1460"
"172138","50956.233257","131.243.1.10","65.132.187.201","FTP","60","Response: 220-"
"172168","50956.606099","65.132.187.201","131.243.1.10","FTP","70","Request: USER anonymous"
"172191","51023.478827","65.132.187.201","131.243.1.10","TCP","74","11967  >  21 [SYN] Seq=4288882849 Win=5840 Len=0 MSS=1420 SACK_PERM=1 TSval=13370869 TSecr=0 WS=1"
"172256","51047.469784","155.127.0.177","131.243.2.12","TCP","62","4168  >  21 [SYN] Seq=2748473102 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"172257","51047.470055","131.243.2.12","155.127.0.177","TCP","62","21  >  4168 [SYN, ACK] Seq=3830637058 Ack=2748473103 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"172271","51054.992531","20.105.218.163","131.243.2.12","TCP","66","1079  >  21 [SYN] Seq=2075839257 Win=60352 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"172272","51054.992783","131.243.2.12","20.105.218.163","TCP","66","21  >  1079 [SYN, ACK] Seq=3831773515 Ack=2075839258 Win=65535 Len=0 WS=2 SACK_PERM=1 MSS=1460"
"172581","51180.207435","65.132.187.201","131.243.1.10","TCP","74","12049  >  21 [SYN] Seq=149418423 Win=5840 Len=0 MSS=1420 SACK_PERM=1 TSval=13386542 TSecr=0 WS=1"
"172582","51180.207938","131.243.1.10","65.132.187.201","TCP","58","21  >  12049 [SYN, ACK] Seq=4079632062 Ack=149418424 Win=17040 Len=0 MSS=1460"
"172647","51184.329151","65.132.187.201","131.243.1.10","TCP","74","12051  >  21 [SYN] Seq=165102632 Win=5840 Len=0 MSS=1420 SACK_PERM=1 TSval=13386954 TSecr=0 WS=1"
"172760","51214.870654","84.150.201.32","128.3.28.48","TCP","74","32817  >  21 [SYN] Seq=157128233 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=526796 TSecr=0 WS=1"
"172789","51216.570563","84.150.201.32","128.3.28.48","TCP","74","32819  >  21 [SYN] Seq=158597521 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=527666 TSecr=0 WS=1"
"172821","51218.488049","84.150.201.32","128.3.28.48","TCP","74","32821  >  21 [SYN] Seq=156001977 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=528648 TSecr=0 WS=1"
"172917","51263.667223","84.150.201.32","128.3.28.48","TCP","74","32823  >  21 [SYN] Seq=206033027 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=551782 TSecr=0 WS=1"
"173003","51371.495249","45.20.44.38","128.3.28.48","TCP","74","45465  >  21 [SYN] Seq=319282788 Win=5840 Len=0 MSS=1460 TSval=53708008 TSecr=0 WS=1"
"173004","51371.495969","128.3.28.48","45.20.44.38","TCP","74","21  >  45465 [SYN, ACK] Seq=2217629773 Ack=319282789 Win=5792 Len=0 MSS=1460 TSval=2212730051 TSecr=53708008 WS=1"
"173012","51377.898414","128.3.28.48","45.20.44.38","FTP","120","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"173014","51379.641172","45.20.44.38","128.3.28.48","FTP","82","Request: USER anonymous"
"173051","51404.545249","45.20.44.38","128.3.28.48","TCP","74","45468  >  21 [SYN] Seq=344948242 Win=5840 Len=0 MSS=1460 TSval=53724946 TSecr=0 WS=1"
"173070","51414.761757","176.109.122.59","131.243.1.10","TCP","74","49856  >  21 [SYN] Seq=3663199632 Win=32768 Len=0 MSS=1460 WS=1 TSval=2503033617 TSecr=0"
"173071","51414.762183","131.243.1.10","176.109.122.59","TCP","58","21  >  49856 [SYN, ACK] Seq=1821399588 Ack=3663199633 Win=17520 Len=0 MSS=1460"
"173073","51414.812227","131.243.1.10","176.109.122.59","FTP","60","Response: 220-"
"173102","51414.875836","176.109.122.59","131.243.1.10","FTP","70","Request: USER anonymous"
"173151","51431.839773","84.150.201.32","128.3.28.48","TCP","74","32825  >  21 [SYN] Seq=388327025 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=637900 TSecr=0 WS=1"
"173199","51455.395957","45.20.44.38","128.3.28.48","TCP","74","45474  >  21 [SYN] Seq=403131770 Win=5840 Len=0 MSS=1460 TSval=53751388 TSecr=0 WS=1"
"173205","51455.739689","84.150.201.32","128.3.28.48","TCP","74","32827  >  21 [SYN] Seq=413170252 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=650139 TSecr=0 WS=1"
"173371","51655.723730","188.150.137.49","131.243.2.12","TCP","62","3681  >  21 [SYN] Seq=676288729 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"173372","51655.723974","131.243.2.12","188.150.137.49","TCP","62","21  >  3681 [SYN, ACK] Seq=3917199729 Ack=676288730 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"173374","51656.296729","131.243.2.12","188.150.137.49","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"173375","51656.474275","188.150.137.49","131.243.2.12","FTP","70","Request: USER anonymous"
"173427","51685.417280","71.2.245.78","128.3.12.44","TCP","74","30016  >  21 [SYN] Seq=57109333 Win=57344 Len=0 MSS=1460 WS=1 TSval=266993 TSecr=0"
"173428","51685.418100","128.3.12.44","71.2.245.78","TCP","54","21  >  30016 [SYN, ACK] Seq=1178368000 Ack=57109334 Win=4096 Len=0"
"173431","51685.706678","128.3.12.44","71.2.245.78","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"173432","51685.901696","71.2.245.78","128.3.12.44","FTP","70","Request: USER anonymous"
"173483","51705.575103","167.121.169.105","131.243.1.10","TCP","62","3194  >  21 [SYN] Seq=1849629265 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"173484","51705.575690","131.243.1.10","167.121.169.105","TCP","58","21  >  3194 [SYN, ACK] Seq=2639276576 Ack=1849629266 Win=17520 Len=0 MSS=1460"
"173487","51705.695200","131.243.1.10","167.121.169.105","FTP","60","Response: 220-"
"173517","51705.883205","167.121.169.105","131.243.1.10","FTP","70","Request: USER anonymous"
"174476","52281.208618","45.7.36.127","131.243.2.12","TCP","62","4152  >  21 [SYN] Seq=737764985 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"174477","52281.208868","131.243.2.12","45.7.36.127","TCP","62","21  >  4152 [SYN, ACK] Seq=4005861670 Ack=737764986 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"174512","52297.059856","211.57.73.255","131.243.2.12","TCP","62","1090  >  21 [SYN] Seq=715502542 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"174513","52297.060148","131.243.2.12","211.57.73.255","TCP","62","21  >  1090 [SYN, ACK] Seq=4007910708 Ack=715502543 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"174555","52305.316177","123.88.136.168","131.243.1.10","TCP","58","50454  >  21 [SYN] Seq=1512353675 Win=8760 Len=0 MSS=1460"
"174556","52305.316717","131.243.1.10","123.88.136.168","TCP","58","21  >  50454 [SYN, ACK] Seq=1001474150 Ack=1512353676 Win=17520 Len=0 MSS=1460"
"174558","52305.526669","131.243.1.10","123.88.136.168","FTP","60","Response: 220-"
"174588","52305.748253","123.88.136.168","131.243.1.10","FTP","70","Request: USER anonymous"
"174657","52316.040075","239.130.58.206","131.243.1.10","TCP","62","20934  >  21 [SYN] Seq=3720233214 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"174658","52316.040690","131.243.1.10","239.130.58.206","TCP","58","21  >  20934 [SYN, ACK] Seq=4173285582 Ack=3720233215 Win=17520 Len=0 MSS=1460"
"174660","52316.186214","131.243.1.10","239.130.58.206","FTP","60","Response: 220-"
"174690","52316.382201","239.130.58.206","131.243.1.10","FTP","70","Request: USER anonymous"
"174884","52370.359661","40.86.60.56","131.243.1.10","TCP","66","38449  >  21 [SYN] Seq=2386262196 Win=65535 Len=0 WS=2 SACK_PERM=1 MSS=1460"
"174885","52370.360114","131.243.1.10","40.86.60.56","TCP","58","21  >  38449 [SYN, ACK] Seq=2480084645 Ack=2386262197 Win=17520 Len=0 MSS=1460"
"174887","52370.594657","131.243.1.10","40.86.60.56","FTP","60","Response: 220-"
"174917","52370.842182","40.86.60.56","131.243.1.10","FTP","70","Request: USER anonymous"
"175013","52388.829479","82.143.24.12","131.243.2.12","TCP","62","1180  >  21 [SYN] Seq=1483008057 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"175217","52435.798318","46.231.91.41","131.243.1.10","TCP","74","4542  >  21 [SYN] Seq=1439627169 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=4085030550 TSecr=0 WS=1"
"175218","52435.798886","131.243.1.10","46.231.91.41","TCP","58","21  >  4542 [SYN, ACK] Seq=843959374 Ack=1439627170 Win=17520 Len=0 MSS=1460"
"175781","52590.394039","38.67.154.111","131.243.1.10","TCP","74","3753  >  21 [SYN] Seq=1605957906 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=182806566 TSecr=0 WS=1"
"175782","52590.394536","131.243.1.10","38.67.154.111","TCP","58","21  >  3753 [SYN, ACK] Seq=3358615327 Ack=1605957907 Win=17520 Len=0 MSS=1460"
