"No.","Time","Source","Destination","Protocol","Length","Info"
"125085","39742.637404","132.117.139.183","131.243.1.10","TCP","74","62876  >  21 [SYN] Seq=1746813405 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771175 TSecr=0"
"125167","39752.128902","132.117.139.183","131.243.1.10","TCP","74","62880  >  21 [SYN] Seq=397309744 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771194 TSecr=0"
"125297","39779.217909","132.117.139.183","131.243.1.10","TCP","74","62886  >  21 [SYN] Seq=2145227329 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771248 TSecr=0"
"125371","39785.149452","132.117.139.183","131.243.1.10","TCP","74","62892  >  21 [SYN] Seq=3060208615 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771260 TSecr=0"
"125480","39807.570950","88.34.47.48","131.243.1.10","TCP","58","44975  >  21 [SYN] Seq=2242571156 Win=33580 Len=0 MSS=1460"
"125481","39807.571462","131.243.1.10","88.34.47.48","TCP","58","21  >  44975 [SYN, ACK] Seq=1624469923 Ack=2242571157 Win=17520 Len=0 MSS=1460"
"125484","39807.816966","131.243.1.10","88.34.47.48","FTP","60","Response: 220-"
"125514","39808.298170","88.34.47.48","131.243.1.10","FTP","70","Request: USER anonymous"
"125526","39809.183123","88.34.47.48","131.243.1.10","TCP","58","44976  >  21 [SYN] Seq=2242896782 Win=33580 Len=0 MSS=1460"
"125563","39809.749933","88.34.47.48","131.243.1.10","TCP","58","44977  >  21 [SYN] Seq=2242981748 Win=33580 Len=0 MSS=1460"
"125751","39829.645206","132.117.139.183","131.243.1.10","TCP","74","62905  >  21 [SYN] Seq=1358531601 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771349 TSecr=0"
"125938","39879.465592","132.117.139.183","131.243.1.10","TCP","74","62919  >  21 [SYN] Seq=1719700856 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771449 TSecr=0"
"126018","39889.665481","132.117.139.183","131.243.1.10","TCP","74","62926  >  21 [SYN] Seq=942084063 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771469 TSecr=0"
"126119","39894.555493","132.117.139.183","131.243.1.10","TCP","74","62930  >  21 [SYN] Seq=4210539772 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771479 TSecr=0"
"126218","39908.039644","132.117.139.183","131.243.1.10","TCP","74","62936  >  21 [SYN] Seq=2726907329 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771506 TSecr=0"
"126303","39919.915626","132.117.139.183","131.243.1.10","TCP","74","62938  >  21 [SYN] Seq=4010336587 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771530 TSecr=0"
"126401","39935.270561","132.117.139.183","131.243.1.10","TCP","74","62941  >  21 [SYN] Seq=560121900 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771560 TSecr=0"
"126469","39941.776625","75.182.158.74","128.3.28.48","TCP","74","33134  >  21 [SYN] Seq=656443262 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=10571828 TSecr=0 WS=1"
"126502","39944.086973","75.182.158.74","128.3.28.48","TCP","74","33136  >  21 [SYN] Seq=663082660 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=10573010 TSecr=0 WS=1"
"126538","39947.284890","75.182.158.74","128.3.28.48","TCP","74","33138  >  21 [SYN] Seq=654254877 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=10574649 TSecr=0 WS=1"
"126603","39960.933791","132.117.139.183","131.243.1.10","TCP","74","62975  >  21 [SYN] Seq=882677783 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771612 TSecr=0"
"126679","39967.401788","132.117.139.183","131.243.1.10","TCP","74","62982  >  21 [SYN] Seq=3499860235 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771624 TSecr=0"
"126740","39971.457091","143.156.1.2","131.243.2.12","TCP","62","3925  >  21 [SYN] Seq=2707021578 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"126741","39971.457326","131.243.2.12","143.156.1.2","TCP","62","21  >  3925 [SYN, ACK] Seq=1106090075 Ack=2707021579 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"126744","39971.761711","75.182.158.74","128.3.28.48","TCP","74","33140  >  21 [SYN] Seq=680226389 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=10587182 TSecr=0 WS=1"
"126797","39976.470757","132.117.139.183","131.243.1.10","TCP","74","63003  >  21 [SYN] Seq=1435056049 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771643 TSecr=0"
"126798","39976.471445","131.243.1.10","132.117.139.183","TCP","58","21  >  63003 [SYN, ACK] Seq=2866295974 Ack=1435056050 Win=17520 Len=0 MSS=1460"
"126861","39977.461061","132.117.139.183","131.243.1.10","TCP","74","63005  >  21 [SYN] Seq=2977967429 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771645 TSecr=0"
"126939","39985.065116","157.231.148.18","131.243.2.12","TCP","62","1134  >  21 [SYN] Seq=1489360425 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"126940","39985.065348","131.243.2.12","157.231.148.18","TCP","62","21  >  1134 [SYN, ACK] Seq=1108287097 Ack=1489360426 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"126960","39986.267209","132.117.139.183","131.243.1.10","TCP","74","63016  >  21 [SYN] Seq=2967095517 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771662 TSecr=0"
"127056","39991.838442","132.117.139.183","131.243.1.10","TCP","74","63030  >  21 [SYN] Seq=2367049097 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771673 TSecr=0"
"127360","40028.233091","234.69.80.183","131.243.1.10","TCP","74","64125  >  21 [SYN] Seq=3333466320 Win=8192 Len=0 MSS=1460 WS=1 TSval=48985649 TSecr=0"
"127361","40028.233594","131.243.1.10","234.69.80.183","TCP","58","21  >  64125 [SYN, ACK] Seq=2915953242 Ack=3333466321 Win=17520 Len=0 MSS=1460"
"127363","40028.358618","131.243.1.10","234.69.80.183","FTP","60","Response: 220-"
"127395","40028.496309","234.69.80.183","131.243.1.10","FTP","70","Request: USER anonymous"
"127543","40030.474449","160.150.170.213","131.243.1.10","TCP","62","2508  >  21 [SYN] Seq=2737598196 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"127544","40030.474967","131.243.1.10","160.150.170.213","TCP","58","21  >  2508 [SYN, ACK] Seq=4150198203 Ack=2737598197 Win=17520 Len=0 MSS=1460"
"127550","40030.668049","131.243.1.10","160.150.170.213","FTP","60","Response: 220-"
"127582","40030.896439","160.150.170.213","131.243.1.10","FTP","70","Request: USER anonymous"
"127590","40030.981829","132.117.139.183","131.243.1.10","TCP","74","63095  >  21 [SYN] Seq=4017302441 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771752 TSecr=0"
"127920","40052.499739","132.117.139.183","131.243.1.10","TCP","74","63099  >  21 [SYN] Seq=74038090 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771795 TSecr=0"
"128056","40064.200194","132.117.139.183","131.243.1.10","TCP","74","63102  >  21 [SYN] Seq=171617224 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771818 TSecr=0"
"128167","40072.864918","132.117.139.183","131.243.1.10","TCP","74","63107  >  21 [SYN] Seq=3135559369 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771835 TSecr=0"
"128318","40086.263239","132.117.139.183","131.243.1.10","TCP","74","63118  >  21 [SYN] Seq=977324675 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771862 TSecr=0"
"128471","40117.438088","132.117.139.183","131.243.1.10","TCP","74","63124  >  21 [SYN] Seq=1324190612 Win=32768 Len=0 MSS=1460 WS=1 TSval=3369771924 TSecr=0"
"129253","40217.363821","143.156.1.2","131.243.2.12","TCP","62","1212  >  21 [SYN] Seq=2774787378 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"129254","40217.364064","131.243.2.12","143.156.1.2","TCP","62","21  >  1212 [SYN, ACK] Seq=1142716070 Ack=2774787379 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"129309","40224.215836","143.156.1.2","131.243.2.12","TCP","62","4116  >  21 [SYN] Seq=2777250878 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"129310","40224.216063","131.243.2.12","143.156.1.2","TCP","62","21  >  4116 [SYN, ACK] Seq=1143750928 Ack=2777250879 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"129439","40239.922085","42.30.77.233","131.243.2.12","TCP","62","3082  >  21 [SYN] Seq=3972460694 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"129440","40239.922383","131.243.2.12","42.30.77.233","TCP","62","21  >  3082 [SYN, ACK] Seq=1145928271 Ack=3972460695 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"129447","40240.557651","131.243.2.12","42.30.77.233","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"129451","40240.835987","42.30.77.233","131.243.2.12","FTP","70","Request: USER anonymous"
"130223","40324.980475","143.156.1.2","131.243.2.12","TCP","62","1078  >  21 [SYN] Seq=2808437964 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"130637","40362.218396","160.150.170.213","131.243.1.10","TCP","62","2571  >  21 [SYN] Seq=2823186998 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"131271","40423.476290","47.125.91.135","131.243.2.12","TCP","62","1770  >  21 [SYN] Seq=1486469266 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"131272","40423.476611","131.243.2.12","47.125.91.135","TCP","62","21  >  1770 [SYN, ACK] Seq=1173501779 Ack=1486469267 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"131703","40462.569082","189.30.8.121","131.243.1.10","TCP","62","15900  >  21 [SYN] Seq=2080234851 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"131704","40462.569605","131.243.1.10","189.30.8.121","TCP","58","21  >  15900 [SYN, ACK] Seq=1982162096 Ack=2080234852 Win=17520 Len=0 MSS=1460"
"131920","40480.877952","161.86.54.158","128.3.12.44","TCP","78","11119  >  21 [SYN] Seq=211552973 Win=16384 Len=0 MSS=1460 SACK_PERM=1 WS=1 TSval=1084668275 TSecr=0"
"131921","40480.878783","128.3.12.44","161.86.54.158","TCP","54","21  >  11119 [SYN, ACK] Seq=1835264000 Ack=211552974 Win=4096 Len=0"
"131923","40481.065208","128.3.12.44","161.86.54.158","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"131926","40481.163666","161.86.54.158","128.3.12.44","FTP","70","Request: USER anonymous"
"131955","40482.643832","161.86.54.158","128.3.12.44","TCP","78","1849  >  21 [SYN] Seq=1005257647 Win=16384 Len=0 MSS=1460 SACK_PERM=1 WS=1 TSval=1084668279 TSecr=0"
"131956","40482.644639","128.3.12.44","161.86.54.158","TCP","54","21  >  1849 [SYN, ACK] Seq=1835648000 Ack=1005257648 Win=4096 Len=0"
"132100","40492.737390","115.210.47.101","131.243.1.10","TCP","74","33282  >  21 [SYN] Seq=931555062 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=7981563 TSecr=0 WS=1"
"132101","40492.738034","131.243.1.10","115.210.47.101","TCP","58","21  >  33282 [SYN, ACK] Seq=577729244 Ack=931555063 Win=17520 Len=0 MSS=1460"
"132103","40492.858534","131.243.1.10","115.210.47.101","FTP","60","Response: 220-"
"132137","40493.191768","115.210.47.101","131.243.1.10","FTP","70","Request: USER anonymous"
"133221","40628.346845","52.22.252.60","131.243.1.10","TCP","74","61187  >  21 [SYN] Seq=1257258880 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1026366 TSecr=0 WS=1"
"133222","40628.347394","131.243.1.10","52.22.252.60","TCP","58","21  >  61187 [SYN, ACK] Seq=1199814888 Ack=1257258881 Win=17520 Len=0 MSS=1460"
"133224","40628.675194","131.243.1.10","52.22.252.60","FTP","60","Response: 220-"
"133254","40629.496811","52.22.252.60","131.243.1.10","FTP","70","Request: USER anonymous"
"133808","40793.920792","25.68.209.200","131.243.1.10","TCP","74","1038  >  21 [SYN] Seq=2709041483 Win=32768 Len=0 MSS=1428 WS=1 TSval=760634493 TSecr=0"
"133809","40793.921309","131.243.1.10","25.68.209.200","TCP","58","21  >  1038 [SYN, ACK] Seq=2643863325 Ack=2709041484 Win=17136 Len=0 MSS=1460"
"133811","40793.959497","131.243.1.10","25.68.209.200","FTP","60","Response: 220-"
"133840","40794.019257","25.68.209.200","131.243.1.10","FTP","70","Request: USER anonymous"
"133934","40816.391757","204.212.42.153","128.3.12.44","TCP","74","1560  >  21 [SYN] Seq=3763045193 Win=57344 Len=0 MSS=1452 WS=1 TSval=555015 TSecr=0"
"133935","40816.392609","128.3.12.44","204.212.42.153","TCP","54","21  >  1560 [SYN, ACK] Seq=1879872000 Ack=3763045194 Win=4096 Len=0"
"133937","40816.586032","128.3.12.44","204.212.42.153","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"133938","40816.688467","204.212.42.153","128.3.12.44","FTP","70","Request: USER anonymous"
"134022","40839.081515","108.97.140.165","131.243.1.10","TCP","74","48537  >  21 [SYN] Seq=1473946787 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=47046862 TSecr=0 WS=1"
"134123","40894.246513","30.52.123.142","131.243.1.10","TCP","62","35613  >  21 [SYN] Seq=3296060677 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"134124","40894.247037","131.243.1.10","30.52.123.142","TCP","58","21  >  35613 [SYN, ACK] Seq=1801590271 Ack=3296060678 Win=17520 Len=0 MSS=1460"
"134126","40894.414429","131.243.1.10","30.52.123.142","FTP","60","Response: 220-"
"134156","40894.593202","30.52.123.142","131.243.1.10","FTP","70","Request: USER anonymous"
"134222","40915.965015","173.218.67.133","131.243.1.10","TCP","74","37948  >  21 [SYN] Seq=1554260646 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3614186 TSecr=0 WS=1"
"134223","40915.965723","131.243.1.10","173.218.67.133","TCP","58","21  >  37948 [SYN, ACK] Seq=2378632629 Ack=1554260647 Win=17520 Len=0 MSS=1460"
"134306","40942.013648","150.53.76.10","131.243.1.10","TCP","62","1107  >  21 [SYN] Seq=2705144125 Win=16384 Len=0 MSS=1460"
"134307","40942.014170","131.243.1.10","150.53.76.10","TCP","58","21  >  1107 [SYN, ACK] Seq=3064219805 Ack=2705144126 Win=17520 Len=0 MSS=1460"
"134309","40942.074299","131.243.1.10","150.53.76.10","FTP","60","Response: 220-"
"134339","40942.145078","150.53.76.10","131.243.1.10","FTP","70","Request: USER anonymous"
"134359","40942.791276","150.53.76.10","131.243.1.10","TCP","62","1109  >  21 [SYN] Seq=2705431126 Win=16384 Len=0 MSS=1460"
"134534","40994.000032","75.182.158.74","128.3.28.48","TCP","74","33215  >  21 [SYN] Seq=1773119062 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=11110632 TSecr=0 WS=1"
"134557","41020.890243","206.4.6.146","131.243.1.10","TCP","62","2149  >  21 [SYN] Seq=3261190658 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"134558","41020.890762","131.243.1.10","206.4.6.146","TCP","58","21  >  2149 [SYN, ACK] Seq=1869361559 Ack=3261190659 Win=17520 Len=0 MSS=1460"
"134560","41021.027176","131.243.1.10","206.4.6.146","FTP","60","Response: 220-"
"134590","41021.160378","206.4.6.146","131.243.1.10","FTP","70","Request: USER anonymous"
"134624","41093.203467","142.238.159.102","131.243.1.10","TCP","74","10467  >  21 [SYN] Seq=1584229518 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1153951 TSecr=0 WS=2"
"134625","41093.204003","131.243.1.10","142.238.159.102","TCP","58","21  >  10467 [SYN, ACK] Seq=3809617825 Ack=1584229519 Win=17520 Len=0 MSS=1460"
"134627","41093.389290","131.243.1.10","142.238.159.102","FTP","60","Response: 220-"
"134657","41093.756829","142.238.159.102","131.243.1.10","FTP","70","Request: USER anonymous"
"134687","41112.022623","181.223.231.99","131.243.2.12","TCP","62","4261  >  21 [SYN] Seq=3299611472 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"134688","41112.022863","131.243.2.12","181.223.231.99","TCP","62","21  >  4261 [SYN, ACK] Seq=1267712968 Ack=3299611473 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"134709","41115.991161","49.28.205.110","131.243.1.10","TCP","62","1191  >  21 [SYN] Seq=5507673 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"134710","41115.991617","131.243.1.10","49.28.205.110","TCP","58","21  >  1191 [SYN, ACK] Seq=1943159299 Ack=5507674 Win=17520 Len=0 MSS=1460"
"134714","41116.121099","131.243.1.10","49.28.205.110","FTP","60","Response: 220-"
"134745","41116.444479","49.28.205.110","131.243.1.10","FTP","70","Request: USER anonymous"
"134836","41138.653825","244.194.170.53","131.243.1.10","TCP","78","63327  >  21 [SYN] Seq=3912169657 Win=64240 Len=0 MSS=1460 WS=1 TSval=0 TSecr=0 SACK_PERM=1"
"134837","41138.654350","131.243.1.10","244.194.170.53","TCP","58","21  >  63327 [SYN, ACK] Seq=4279750711 Ack=3912169658 Win=17520 Len=0 MSS=1460"
"134839","41139.020603","131.243.1.10","244.194.170.53","FTP","60","Response: 220-"
"134878","41141.713738","244.194.170.53","131.243.1.10","FTP","70","Request: USER anonymous"
"134941","41154.187711","244.194.170.53","131.243.1.10","TCP","78","63340  >  21 [SYN] Seq=3916279140 Win=64240 Len=0 MSS=1460 WS=1 TSval=0 TSecr=0 SACK_PERM=1"
"135168","41204.920680","142.113.9.0","131.243.1.10","TCP","62","1045  >  21 [SYN] Seq=242078 Win=11680 Len=0 MSS=536 SACK_PERM=1"
"135169","41204.921292","131.243.1.10","142.113.9.0","TCP","58","21  >  1045 [SYN, ACK] Seq=1035057914 Ack=242079 Win=16616 Len=0 MSS=1460"
"135173","41205.488800","131.243.1.10","142.113.9.0","FTP","60","Response: 220-"
"135200","41206.571944","142.113.9.0","131.243.1.10","FTP","70","Request: USER anonymous"
"135368","41247.893793","122.61.158.172","131.243.1.10","TCP","62","1314  >  21 [SYN] Seq=127695585 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"135369","41247.894338","131.243.1.10","122.61.158.172","TCP","58","21  >  1314 [SYN, ACK] Seq=2960191534 Ack=127695586 Win=17520 Len=0 MSS=1460"
"135374","41248.425378","131.243.1.10","122.61.158.172","FTP","60","Response: 220-"
"135416","41251.131582","122.61.158.172","131.243.1.10","FTP","70","Request: USER anonymous"
"136088","41424.773885","98.197.218.164","131.243.193.93","TCP","62","3949  >  21 [SYN] Seq=1220690299 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"136089","41424.774745","131.243.193.93","98.197.218.164","TCP","62","21  >  3949 [SYN, ACK] Seq=2102991922 Ack=1220690300 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"136112","41431.048281","98.197.218.164","131.243.193.93","TCP","62","3950  >  21 [SYN] Seq=1222335217 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"136148","41441.833448","131.243.193.93","98.197.218.164","FTP","118","Response: 220 ProFTPD 1.2.2rc2 Server (powered by SuSE Linux) [<domain>]"
"136150","41442.117505","98.197.218.164","131.243.193.93","FTP","70","Request: USER anonymous"
"136300","41480.820562","155.127.0.177","131.243.2.12","TCP","66","3718  >  21 [SYN] Seq=2008930039 Win=16960 Len=0 MSS=1460 WS=16 SACK_PERM=1"
"136301","41480.820850","131.243.2.12","155.127.0.177","TCP","66","21  >  3718 [SYN, ACK] Seq=1322313843 Ack=2008930040 Win=65535 Len=0 WS=2 SACK_PERM=1 MSS=1460"
"136710","41561.080197","197.62.236.228","128.3.12.44","TCP","62","35201  >  21 [SYN] Seq=2768593755 Win=65280 Len=0 MSS=1360 SACK_PERM=1"
"136711","41561.081017","128.3.12.44","197.62.236.228","TCP","54","21  >  35201 [SYN, ACK] Seq=1979584000 Ack=2768593756 Win=4096 Len=0"
"136713","41561.206918","128.3.12.44","197.62.236.228","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"136714","41561.244924","197.62.236.228","128.3.12.44","FTP","70","Request: USER anonymous"
"136822","41579.979783","138.65.189.194","128.3.12.44","TCP","74","1861  >  21 [SYN] Seq=2255730465 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=103865714 TSecr=0 WS=1"
"136823","41579.980632","128.3.12.44","138.65.189.194","TCP","54","21  >  1861 [SYN, ACK] Seq=1982080000 Ack=2255730466 Win=4096 Len=0"
"136825","41580.217892","128.3.12.44","138.65.189.194","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"136827","41580.288504","138.65.189.194","128.3.12.44","FTP","70","Request: USER anonymous"
"137035","41628.122863","138.65.189.194","128.3.12.44","TCP","74","1863  >  21 [SYN] Seq=2305727794 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=103890416 TSecr=0 WS=1"
"137067","41629.998675","47.125.91.135","131.243.2.12","TCP","62","3044  >  21 [SYN] Seq=1802465030 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"137068","41629.998943","131.243.2.12","47.125.91.135","TCP","62","21  >  3044 [SYN, ACK] Seq=1343100320 Ack=1802465031 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"137340","41682.018640","143.156.1.2","131.243.2.12","TCP","62","1880  >  21 [SYN] Seq=3205704633 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"137341","41682.018927","131.243.2.12","143.156.1.2","TCP","62","21  >  1880 [SYN, ACK] Seq=1349910121 Ack=3205704634 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"137429","41695.020263","56.189.64.222","131.243.1.10","TCP","62","27465  >  21 [SYN] Seq=1025032554 Win=16384 Len=0 MSS=1450 SACK_PERM=1"
"137430","41695.020748","131.243.1.10","56.189.64.222","TCP","58","21  >  27465 [SYN, ACK] Seq=813472720 Ack=1025032555 Win=17400 Len=0 MSS=1460"
"137432","41695.216661","131.243.1.10","56.189.64.222","FTP","60","Response: 220-"
"137462","41695.483760","56.189.64.222","131.243.1.10","FTP","70","Request: USER anonymous"
"137768","41769.600722","84.155.130.23","131.243.1.10","TCP","62","3397  >  21 [SYN] Seq=1741970986 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"137769","41769.601266","131.243.1.10","84.155.130.23","TCP","58","21  >  3397 [SYN, ACK] Seq=2708368699 Ack=1741970987 Win=17520 Len=0 MSS=1460"
"137771","41769.652007","131.243.1.10","84.155.130.23","FTP","60","Response: 220-"
"137847","41784.589474","84.155.130.23","131.243.1.10","FTP","70","Request: USER anonymous"
"137960","41816.453741","202.36.95.133","131.243.1.10","TCP","62","33306  >  21 [SYN] Seq=3148757617 Win=32767 Len=0 MSS=1402 SACK_PERM=1"
"137961","41816.454321","131.243.1.10","202.36.95.133","TCP","58","21  >  33306 [SYN, ACK] Seq=2043070886 Ack=3148757618 Win=16824 Len=0 MSS=1460"
"137964","41816.670717","131.243.1.10","202.36.95.133","FTP","60","Response: 220-"
"137995","41816.935840","202.36.95.133","131.243.1.10","FTP","70","Request: USER anonymous"
"138188","41875.016886","242.104.25.229","128.3.28.48","TCP","74","62853  >  21 [SYN] Seq=377898672 Win=5840 Len=0 MSS=1412 SACK_PERM=1 TSval=766373 TSecr=0 WS=1"
"138189","41875.017125","128.3.28.48","242.104.25.229","TCP","74","21  >  62853 [SYN, ACK] Seq=114391992 Ack=377898673 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=2272323186 TSecr=766373 WS=1"
