"No.","Time","Source","Destination","Protocol","Length","Info"
"217776","43945.805999","163.86.146.154","182.118.192.175","TCP","58","21  >  45745 [SYN, ACK] Seq=28607170 Ack=2704295026 Win=5840 Len=0 MSS=1460"
"217813","43980.616164","14.148.142.130","131.243.1.10","TCP","62","1117  >  21 [SYN] Seq=477756 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"217814","43980.616598","131.243.1.10","14.148.142.130","TCP","58","21  >  1117 [SYN, ACK] Seq=3899731313 Ack=477757 Win=17520 Len=0 MSS=1460"
"217816","43980.873255","131.243.1.10","14.148.142.130","FTP","60","Response: 220-"
"217846","43981.179186","14.148.142.130","131.243.1.10","FTP","70","Request: USER anonymous"
"217868","43983.392160","148.205.193.125","131.243.1.10","TCP","74","18445  >  21 [SYN] Seq=99202361 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1156751 TSecr=0 WS=1"
"217869","43983.392676","131.243.1.10","148.205.193.125","TCP","58","21  >  18445 [SYN, ACK] Seq=1895104061 Ack=99202362 Win=17520 Len=0 MSS=1460"
"217871","43983.603693","131.243.1.10","148.205.193.125","FTP","60","Response: 220-"
"217903","43983.847715","148.205.193.125","131.243.1.10","FTP","70","Request: USER anonymous"
"217947","43995.991598","14.148.142.130","131.243.1.10","TCP","62","1122  >  21 [SYN] Seq=493134 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"217949","43998.665425","148.205.193.125","131.243.1.10","TCP","74","18447  >  21 [SYN] Seq=117298157 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1158279 TSecr=0 WS=1"
"218081","44013.412728","144.142.126.207","131.243.193.93","TCP","74","54236  >  21 [SYN] Seq=666997210 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=951155810 TSecr=0 WS=1"
"218125","44069.221456","173.107.2.181","131.243.193.93","TCP","58","1200  >  21 [SYN] Seq=113928 Win=8192 Len=0 MSS=1460"
"218126","44069.221767","131.243.193.93","173.107.2.181","TCP","58","21  >  1200 [SYN, ACK] Seq=174576816 Ack=113929 Win=5840 Len=0 MSS=1460"
"218128","44069.262590","131.243.193.93","173.107.2.181","FTP","118","Response: 220 ProFTPD 1.2.2rc2 Server (powered by SuSE Linux) [<domain>]"
"218129","44069.263835","173.107.2.181","131.243.193.93","FTP","70","Request: USER anonymous"
"218222","44087.863326","173.107.2.181","131.243.193.93","TCP","58","1207  >  21 [SYN] Seq=114006 Win=8192 Len=0 MSS=1460"
"218273","44102.221372","173.107.2.181","131.243.193.93","TCP","58","1210  >  21 [SYN] Seq=114031 Win=8192 Len=0 MSS=1460"
"218295","44120.894089","173.107.2.181","131.243.193.93","TCP","58","1211  >  21 [SYN] Seq=114046 Win=8192 Len=0 MSS=1460"
"218382","44130.585043","173.107.2.181","131.243.193.93","TCP","58","1217  >  21 [SYN] Seq=114098 Win=8192 Len=0 MSS=1460"
"218430","44140.710755","173.107.2.181","131.243.193.93","TCP","58","1220  >  21 [SYN] Seq=114123 Win=8192 Len=0 MSS=1460"
"218476","44183.770107","173.107.2.181","131.243.193.93","TCP","58","1225  >  21 [SYN] Seq=114173 Win=8192 Len=0 MSS=1460"
"218524","44200.918626","173.107.2.181","131.243.193.93","TCP","58","1228  >  21 [SYN] Seq=114188 Win=8192 Len=0 MSS=1460"
"218541","44201.190264","82.143.24.12","131.243.2.12","TCP","62","2586  >  21 [SYN] Seq=3323925283 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"218574","44216.624613","159.199.145.232","242.70.74.100","TCP","62","1425  >  21 [SYN] Seq=522692865 Win=31988 Len=0 MSS=1414 SACK_PERM=1"
"218575","44216.625739","242.70.74.100","159.199.145.232","TCP","58","21  >  1425 [SYN, ACK] Seq=1245992700 Ack=522692866 Win=9898 Len=0 MSS=1414"
"218577","44217.844323","242.70.74.100","159.199.145.232","FTP","98","Response: 220 <domain> FTP server (SunOS 5.6) ready."
"218578","44217.934205","159.199.145.232","242.70.74.100","FTP","70","Request: USER anonymous"
"218636","44246.859621","104.101.19.65","86.110.60.6","TCP","62","1376  >  21 [SYN] Seq=2882689512 Win=16384 Len=0 MSS=1380 SACK_PERM=1"
"218637","44246.860322","86.110.60.6","104.101.19.65","TCP","62","21  >  1376 [SYN, ACK] Seq=783197916 Ack=2882689513 Win=9660 Len=0 SACK_PERM=1 MSS=1380"
"218639","44247.182559","86.110.60.6","104.101.19.65","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Tue Jun 18 12:56:05 PDT 2002) ready."
"218640","44247.317008","104.101.19.65","86.110.60.6","FTP","70","Request: USER anonymous"
"218661","44249.954424","104.101.19.65","86.110.60.6","TCP","62","1378  >  21 [SYN] Seq=2219019594 Win=16384 Len=0 MSS=1380 SACK_PERM=1"
"218740","44304.603562","132.193.77.44","131.243.1.10","TCP","74","19089  >  21 [SYN] Seq=410290162 Win=32120 Len=0 MSS=1460 SACK_PERM=1 TSval=3765377725 TSecr=0 WS=1"
"218741","44304.604293","131.243.1.10","132.193.77.44","TCP","58","21  >  19089 [SYN, ACK] Seq=1169652015 Ack=410290163 Win=17520 Len=0 MSS=1460"
"218743","44304.619804","131.243.1.10","132.193.77.44","FTP","60","Response: 220-"
"218776","44304.647968","132.193.77.44","131.243.1.10","FTP","70","Request: USER anonymous"
"218806","44310.154721","105.19.236.186","128.3.12.44","TCP","58","39607  >  21 [SYN] Seq=2809890600 Win=8760 Len=0 MSS=1460"
"218807","44310.155512","128.3.12.44","105.19.236.186","TCP","54","21  >  39607 [SYN, ACK] Seq=1971136000 Ack=2809890601 Win=4096 Len=0"
"218809","44310.332204","128.3.12.44","105.19.236.186","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"218811","44310.442965","105.19.236.186","128.3.12.44","FTP","70","Request: USER anonymous"
"218843","44373.182704","144.142.126.207","131.243.193.93","TCP","74","54243  >  21 [SYN] Seq=1042561871 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=951191787 TSecr=0 WS=1"
"218863","44390.607155","105.19.236.186","128.3.12.44","TCP","58","41848  >  21 [SYN] Seq=3074831197 Win=8760 Len=0 MSS=1460"
"218864","44390.607952","128.3.12.44","105.19.236.186","TCP","54","21  >  41848 [SYN, ACK] Seq=1982528000 Ack=3074831198 Win=4096 Len=0"
"218900","44410.740960","105.19.236.186","128.3.12.44","TCP","58","42450  >  21 [SYN] Seq=3150316802 Win=8760 Len=0 MSS=1460"
"218901","44410.741844","128.3.12.44","105.19.236.186","TCP","54","21  >  42450 [SYN, ACK] Seq=1985600000 Ack=3150316803 Win=4096 Len=0"
"218932","44455.767208","38.176.169.65","131.243.1.10","TCP","62","1475  >  21 [SYN] Seq=2302868176 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"218933","44455.767767","131.243.1.10","38.176.169.65","TCP","58","21  >  1475 [SYN, ACK] Seq=83376450 Ack=2302868177 Win=17520 Len=0 MSS=1460"
"218935","44455.800721","131.243.1.10","38.176.169.65","FTP","60","Response: 220-"
"218965","44455.849956","38.176.169.65","131.243.1.10","FTP","70","Request: USER anonymous"
"219000","44456.182754","38.176.169.65","131.243.1.10","TCP","62","1477  >  21 [SYN] Seq=2303052866 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"219080","44485.979290","70.68.140.137","131.243.2.12","TCP","62","1278  >  21 [SYN] Seq=159197226 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"219081","44485.979553","131.243.2.12","70.68.140.137","TCP","62","21  >  1278 [SYN, ACK] Seq=1836870210 Ack=159197227 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"219083","44489.378697","131.243.2.12","70.68.140.137","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"219084","44489.564189","70.68.140.137","131.243.2.12","FTP","70","Request: USER anonymous"
"219155","44527.261836","192.157.46.208","131.243.3.49","TCP","62","1521  >  21 [SYN] Seq=2047442164 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"219156","44527.262794","131.243.3.49","192.157.46.208","TCP","58","21  >  1521 [SYN, ACK] Seq=3127964161 Ack=2047442165 Win=8760 Len=0 MSS=1460"
"219159","44527.347484","131.243.3.49","192.157.46.208","FTP","87","Response: 220 Service ready for new user."
"219160","44527.431981","192.157.46.208","131.243.3.49","FTP","70","Request: USER anonymous"
"219418","44681.932663","89.228.243.21","131.243.2.12","TCP","62","2728  >  21 [SYN] Seq=3152963900 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"219419","44681.932870","131.243.2.12","89.228.243.21","TCP","62","21  >  2728 [SYN, ACK] Seq=1866824637 Ack=3152963901 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"219421","44682.209373","131.243.2.12","89.228.243.21","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"219422","44682.371941","89.228.243.21","131.243.2.12","FTP","70","Request: USER anonymous"
"219482","44710.273029","63.44.40.199","86.110.60.6","TCP","62","1417  >  21 [SYN] Seq=2457518402 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"219483","44710.273685","86.110.60.6","63.44.40.199","TCP","62","21  >  1417 [SYN, ACK] Seq=842373684 Ack=2457518403 Win=8760 Len=0 SACK_PERM=1 MSS=1460"
"219485","44710.568772","86.110.60.6","63.44.40.199","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Tue Jun 18 12:56:05 PDT 2002) ready."
"219486","44710.656574","63.44.40.199","86.110.60.6","FTP","70","Request: USER anonymous"
"219568","44748.880747","70.10.89.238","128.3.12.44","TCP","62","1267  >  21 [SYN] Seq=49807693 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"219569","44748.881545","128.3.12.44","70.10.89.238","TCP","54","21  >  1267 [SYN, ACK] Seq=2032768000 Ack=49807694 Win=4096 Len=0"
"219573","44749.239386","128.3.12.44","70.10.89.238","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"219575","44749.550643","70.10.89.238","128.3.12.44","FTP","70","Request: USER anonymous"
"219762","44843.668874","70.10.89.238","128.3.12.44","TCP","62","1271  >  21 [SYN] Seq=49902495 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"219817","44861.335018","20.105.218.163","131.243.2.12","TCP","62","3956  >  21 [SYN] Seq=3043697500 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"219818","44861.335252","131.243.2.12","20.105.218.163","TCP","62","21  >  3956 [SYN, ACK] Seq=1893394911 Ack=3043697501 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"219924","44890.913958","70.10.89.238","128.3.12.44","TCP","62","1274  >  21 [SYN] Seq=49949755 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"220043","44923.471181","70.68.140.137","131.243.2.12","TCP","62","1380  >  21 [SYN] Seq=268952839 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"220044","44923.471412","131.243.2.12","70.68.140.137","TCP","62","21  >  1380 [SYN, ACK] Seq=1904017131 Ack=268952840 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"220498","45014.734806","218.51.152.72","131.243.1.10","TCP","62","18516  >  21 [SYN] Seq=1248425235 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"220499","45014.735471","131.243.1.10","218.51.152.72","TCP","58","21  >  18516 [SYN, ACK] Seq=762143578 Ack=1248425236 Win=17520 Len=0 MSS=1460"
"220501","45014.840880","131.243.1.10","218.51.152.72","FTP","60","Response: 220-"
"220531","45014.958024","218.51.152.72","131.243.1.10","FTP","70","Request: USER anonymous"
"220888","45087.368003","226.42.45.207","131.243.193.93","TCP","62","1354  >  21 [SYN] Seq=542860763 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"220889","45087.368377","131.243.193.93","226.42.45.207","TCP","62","21  >  1354 [SYN, ACK] Seq=1236483567 Ack=542860764 Win=5840 Len=0 MSS=1460 SACK_PERM=1"
"220966","45100.370715","70.10.89.238","128.3.12.44","TCP","62","1277  >  21 [SYN] Seq=50159239 Win=8192 Len=0 MSS=536 SACK_PERM=1"
"221453","45252.674118","45.7.36.127","131.243.2.12","TCP","62","2261  >  21 [SYN] Seq=3640065038 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"221454","45252.674398","131.243.2.12","45.7.36.127","TCP","62","21  >  2261 [SYN, ACK] Seq=1957049902 Ack=3640065039 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"221668","45297.444387","227.134.97.147","131.243.1.10","TCP","66","48547  >  21 [SYN] Seq=1452585261 Win=5840 Len=0 MSS=1460 WS=1"
"221669","45297.445016","131.243.1.10","227.134.97.147","TCP","58","21  >  48547 [SYN, ACK] Seq=455060325 Ack=1452585262 Win=17520 Len=0 MSS=1460"
"221673","45297.702324","131.243.1.10","227.134.97.147","FTP","60","Response: 220-"
"221705","45298.130888","227.134.97.147","131.243.1.10","FTP","70","Request: USER anonymous"
"221754","45303.279003","227.134.97.147","131.243.1.10","TCP","66","28433  >  21 [SYN] Seq=1461909521 Win=5840 Len=0 MSS=1460 WS=1"
"221755","45303.279499","131.243.1.10","227.134.97.147","TCP","58","21  >  28433 [SYN, ACK] Seq=1686192666 Ack=1461909522 Win=17520 Len=0 MSS=1460"
"221799","45304.385615","182.118.192.175","163.86.146.154","TCP","58","57110  >  21 [SYN] Seq=54932947 Win=8760 Len=0 MSS=1460"
"221987","45333.302983","216.27.165.250","242.70.74.100","TCP","62","34313  >  21 [SYN] Seq=2316704421 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"221988","45333.304266","242.70.74.100","216.27.165.250","TCP","58","21  >  34313 [SYN, ACK] Seq=1389560245 Ack=2316704422 Win=8760 Len=0 MSS=1460"
"221996","45334.611131","242.70.74.100","216.27.165.250","FTP","98","Response: 220 <domain> FTP server (SunOS 5.6) ready."
"222000","45334.780515","216.27.165.250","242.70.74.100","FTP","70","Request: USER anonymous"
"222051","45342.307315","227.134.97.147","131.243.1.10","TCP","66","45693  >  21 [SYN] Seq=1520639433 Win=5840 Len=0 MSS=1460 WS=1"
"222052","45342.308128","131.243.1.10","227.134.97.147","TCP","58","21  >  45693 [SYN, ACK] Seq=2103908427 Ack=1520639434 Win=17520 Len=0 MSS=1460"
"222500","45429.248081","4.0.203.124","131.243.1.10","TCP","62","64041  >  21 [SYN] Seq=2739184889 Win=32768 Len=0 MSS=1380 WS=1"
"222501","45429.248644","131.243.1.10","4.0.203.124","TCP","58","21  >  64041 [SYN, ACK] Seq=2157098031 Ack=2739184890 Win=16560 Len=0 MSS=1460"
"222504","45429.363478","131.243.1.10","4.0.203.124","FTP","60","Response: 220-"
"222568","45440.427385","111.52.163.66","131.243.2.12","TCP","62","2627  >  21 [SYN] Seq=1194609978 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"222569","45440.427624","131.243.2.12","111.52.163.66","TCP","62","21  >  2627 [SYN, ACK] Seq=1986836387 Ack=1194609979 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"222746","45494.295157","208.158.144.79","131.243.1.10","TCP","62","1592  >  21 [SYN] Seq=3454779327 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"222747","45494.295711","131.243.1.10","208.158.144.79","TCP","58","21  >  1592 [SYN, ACK] Seq=1582218366 Ack=3454779328 Win=17520 Len=0 MSS=1460"
"222749","45494.593534","131.243.1.10","208.158.144.79","FTP","60","Response: 220-"
"222779","45495.245091","208.158.144.79","131.243.1.10","FTP","70","Request: USER anonymous"
"222885","45505.196173","169.155.159.138","131.243.193.93","TCP","74","33812  >  21 [SYN] Seq=754865618 Win=5840 Len=0 MSS=1380 SACK_PERM=1 TSval=17256282 TSecr=0 WS=2"
"222886","45505.196480","131.243.193.93","169.155.159.138","TCP","74","21  >  33812 [SYN, ACK] Seq=1701703376 Ack=754865619 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=915392696 TSecr=17256282 WS=1"
"222940","45515.206462","169.155.159.138","131.243.193.93","TCP","74","33813  >  21 [SYN] Seq=1157534767 Win=5840 Len=0 MSS=1380 SACK_PERM=1 TSval=17257283 TSecr=0 WS=2"
"222945","45515.407780","131.243.193.93","169.155.159.138","FTP","130","Response: 220 ProFTPD 1.2.2rc2 Server (powered by SuSE Linux) [<domain>]"
"222965","45525.415658","169.155.159.138","131.243.193.93","FTP","82","Request: USER anonymous"
"223300","45699.240261","73.138.53.206","131.243.1.10","TCP","62","3374  >  21 [SYN] Seq=1716913769 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"223301","45699.240855","131.243.1.10","73.138.53.206","TCP","58","21  >  3374 [SYN, ACK] Seq=447219050 Ack=1716913770 Win=17520 Len=0 MSS=1460"
"223303","45699.587302","131.243.1.10","73.138.53.206","FTP","60","Response: 220-"
"223335","45701.932019","73.138.53.206","131.243.1.10","FTP","70","Request: USER anonymous"
"223374","45706.722172","73.138.53.206","131.243.1.10","TCP","62","3379  >  21 [SYN] Seq=1718955393 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"223580","45783.127643","216.27.165.250","242.70.74.100","TCP","62","38998  >  21 [SYN] Seq=2519102104 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"223581","45783.129059","242.70.74.100","216.27.165.250","TCP","58","21  >  38998 [SYN, ACK] Seq=1448466798 Ack=2519102105 Win=8760 Len=0 MSS=1460"
"223654","45824.359295","18.26.181.1","131.243.1.10","TCP","74","62415  >  21 [SYN] Seq=2027115754 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=72468132 TSecr=0 WS=1"
"223655","45824.359884","131.243.1.10","18.26.181.1","TCP","58","21  >  62415 [SYN, ACK] Seq=1153606306 Ack=2027115755 Win=17520 Len=0 MSS=1460"
"223657","45824.527099","131.243.1.10","18.26.181.1","FTP","60","Response: 220-"
"223687","45824.732055","18.26.181.1","131.243.1.10","FTP","70","Request: USER anonymous"
"223742","45838.034070","227.134.97.147","131.243.1.10","TCP","66","49206  >  21 [SYN] Seq=2033720260 Win=5840 Len=0 MSS=1460 WS=1"
"223743","45838.034516","131.243.1.10","227.134.97.147","TCP","58","21  >  49206 [SYN, ACK] Seq=1825118085 Ack=2033720261 Win=17520 Len=0 MSS=1460"
"223835","45881.044323","216.43.247.103","131.243.1.10","TCP","74","54839  >  21 [SYN] Seq=2090094096 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1879089482 TSecr=0 WS=1"
"223836","45881.044793","131.243.1.10","216.43.247.103","TCP","58","21  >  54839 [SYN, ACK] Seq=935449234 Ack=2090094097 Win=17520 Len=0 MSS=1460"
"223907","45898.341158","227.134.97.147","131.243.1.10","TCP","66","40053  >  21 [SYN] Seq=2084908679 Win=5840 Len=0 MSS=1460 WS=1"
"223908","45898.341609","131.243.1.10","227.134.97.147","TCP","58","21  >  40053 [SYN, ACK] Seq=1746560913 Ack=2084908680 Win=17520 Len=0 MSS=1460"
"224007","45925.071732","227.134.97.147","131.243.1.10","TCP","66","14535  >  21 [SYN] Seq=2135612124 Win=5840 Len=0 MSS=1460 WS=1"
"224008","45925.072184","131.243.1.10","227.134.97.147","TCP","58","21  >  14535 [SYN, ACK] Seq=3646447427 Ack=2135612125 Win=17520 Len=0 MSS=1460"
"224092","45972.217152","114.1.138.222","192.207.159.141","TCP","58","46470  >  21 [SYN] Seq=1552302963 Win=8192 Len=0 MSS=1380"
"224093","45972.219168","192.207.159.141","114.1.138.222","TCP","58","21  >  46470 [SYN, ACK] Seq=650149376 Ack=1552302964 Win=17940 Len=0 MSS=1380"
"224095","45972.247315","192.207.159.141","114.1.138.222","FTP","96","Response: 220 NetPresenz v4.1 awaits your command."
"224096","45972.275218","114.1.138.222","192.207.159.141","FTP","70","Request: USER anonymous"
"224102","45983.634040","216.27.165.250","242.70.74.100","TCP","62","40890  >  21 [SYN] Seq=4052968968 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"224103","45983.635338","242.70.74.100","216.27.165.250","TCP","58","21  >  40890 [SYN, ACK] Seq=1474124483 Ack=4052968969 Win=8760 Len=0 MSS=1460"
"224136","46038.550692","40.68.152.38","131.243.1.10","TCP","62","39680  >  21 [SYN] Seq=2594245888 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"224137","46038.551251","131.243.1.10","40.68.152.38","TCP","58","21  >  39680 [SYN, ACK] Seq=665997779 Ack=2594245889 Win=17520 Len=0 MSS=1460"
"224139","46038.677501","131.243.1.10","40.68.152.38","FTP","60","Response: 220-"
"224169","46038.796391","40.68.152.38","131.243.1.10","FTP","70","Request: USER anonymous"
"224220","46063.356579","250.83.73.123","131.243.193.93","TCP","74","50830  >  21 [SYN] Seq=3251852398 Win=32768 Len=0 MSS=1460 WS=1 TSval=1529832361 TSecr=0"
"224221","46063.356928","131.243.193.93","250.83.73.123","TCP","74","21  >  50830 [SYN, ACK] Seq=2289016825 Ack=3251852399 Win=5792 Len=0 MSS=1460 TSval=915448516 TSecr=1529832361 WS=1"
"224223","46063.799457","131.243.193.93","250.83.73.123","FTP","130","Response: 220 ProFTPD 1.2.2rc2 Server (powered by SuSE Linux) [<domain>]"
"224224","46063.883373","250.83.73.123","131.243.193.93","FTP","82","Request: USER anonymous"
"224258","46076.013131","114.1.138.222","192.207.159.141","TCP","58","46850  >  21 [SYN] Seq=1937909211 Win=8192 Len=0 MSS=1380"
"224302","46125.852192","154.195.234.248","131.243.1.10","TCP","58","45156  >  21 [SYN] Seq=2578986002 Win=8760 Len=0 MSS=1460"
"224303","46125.852788","131.243.1.10","154.195.234.248","TCP","58","21  >  45156 [SYN, ACK] Seq=910353912 Ack=2578986003 Win=17520 Len=0 MSS=1460"
"224358","46134.611518","247.236.92.89","131.243.193.93","TCP","74","14993  >  21 [SYN] Seq=3180521320 Win=5840 Len=0 MSS=1380 SACK_PERM=1 TSval=179733599 TSecr=0"
"224359","46134.611829","131.243.193.93","247.236.92.89","TCP","70","21  >  14993 [SYN, ACK] Seq=2360572921 Ack=3180521321 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=915455642 TSecr=179733599"
"224361","46144.993304","131.243.193.93","247.236.92.89","FTP","130","Response: 220 ProFTPD 1.2.2rc2 Server (powered by SuSE Linux) [<domain>]"
